Date,African Country,Temperature (°C),Humidity (%),NDVI,Soil Moisture (%),Livestock Density (per km²),Disease Incidence,Vector Population (per km²),Vaccination Rate (%),Outbreak Risk (1-5),Disease Name,Symptoms
3/31/2014,Ethiopia,33.81875476,30.86360932,0.195809705,29.7533522,52.37285282,561,272.1069612,57.39614175,2,Avian Influenza,Respiratory distress
3/31/2016,South Africa,32.84063292,31.59067863,0.249253619,23.8088461,34.09014519,677,219.145529,62.28388479,3,Avian Influenza,Respiratory distress
10/31/2010,South Africa,26.46405864,32.24089132,0.170962027,32.60090239,44.17652638,988,306.516735,64.44585304,3,Lumpy Skin Disease,Nodules on the skin
10/31/2021,South Africa,34.04968168,59.66521828,0.801760433,34.94937638,3.415677374,165,94.9861928,79.53604547,1,Avian Influenza,Respiratory distress
3/31/2014,Ethiopia,33.81875476,30.86360932,0.195809705,29.7533522,52.37285282,561,272.1069612,57.39614175,2,Avian Influenza,Respiratory distress
10/31/2019,Tanzania,27.40317401,75.27257245,0.576510992,11.36748457,97.13476627,591,320.3614805,88.23336622,5,East Coast Fever,Enlarged lymph nodes
1/31/2020,Uganda,28.56368297,60.31514235,0.379094613,18.06582607,86.34222245,91,45.18923653,26.06013687,4,Rift Valley Fever,Nasal discharge and salivation
3/31/2013,Kenya,21.8057954,62.95359988,0.509341954,21.17020313,21.4357059,538,111.0600013,62.83555369,5,Rift Valley Fever,Nasal discharge and salivation
4/30/2012,Uganda,29.78905521,46.24993508,0.267479459,30.27883989,53.04332805,161,436.0445567,68.41671929,4,Avian Influenza,Respiratory distress
3/31/2010,Tanzania,20.13904261,64.69680846,0.634046191,26.96978186,26.68291991,538,308.6856863,64.05485883,5,East Coast Fever,Enlarged lymph nodes
12/31/2016,South Africa,23.21616103,53.16615827,0.418284479,11.17354453,82.09112945,583,200.1239271,81.98029859,2,Avian Influenza,Respiratory distress
11/30/2022,Tanzania,37.80010684,34.36578038,0.825177689,19.74985927,87.4940343,316,384.4911629,34.40326929,4,Anthrax,Bloody discharge
9/30/2019,Uganda,38.2972878,75.05226407,0.708182288,10.43340861,92.51522334,462,26.79672178,31.17120263,4,Lumpy Skin Disease,Nodules on the skin
2/28/2010,South Africa,37.21461167,35.63891639,0.479169312,37.89412433,34.83991782,458,297.7935421,92.68100173,4,Anthrax,Bloody discharge
9/30/2017,Tanzania,32.99265798,34.27131891,0.557290152,11.23125884,95.07349803,319,221.5701625,43.61587147,4,Anthrax,Bloody discharge
11/30/2020,Tanzania,38.72309548,87.03642882,0.559578491,13.08761788,34.64762141,800,290.4760026,63.73422252,2,Avian Influenza,Respiratory distress
12/31/2021,Ethiopia,25.87183689,62.97173294,0.753279552,18.90142354,3.105671674,89,78.92575855,68.07608538,4,Anthrax,Bloody discharge
10/31/2017,Tanzania,36.98446821,49.13853782,0.323983275,38.63746111,45.15457152,337,166.1137921,57.38492747,1,East Coast Fever,Enlarged lymph nodes
4/30/2013,Uganda,36.70604991,72.87575536,0.525690788,38.15491689,2.088587037,583,209.7814945,25.15999466,4,Anthrax,Bloody discharge
2/28/2010,South Africa,37.21461167,35.63891639,0.479169312,37.89412433,34.83991782,458,297.7935421,92.68100173,4,Anthrax,Bloody discharge
9/30/2016,South Africa,22.02943086,57.49517343,0.428317462,12.8611688,69.15183725,116,48.53549247,57.02329365,3,Lumpy Skin Disease,Nodules on the skin
12/31/2010,Tanzania,34.06037918,51.61143848,0.468623014,15.91027237,94.89687739,302,330.749239,87.97948008,4,Rift Valley Fever,Nasal discharge and salivation
5/31/2015,Uganda,21.86205536,68.10561905,0.616733793,35.44637267,66.70344537,152,418.1630338,44.2067058,5,Anthrax,Bloody discharge
7/31/2014,Tanzania,26.82132702,81.32763504,0.731336991,19.8445735,9.197068125,959,198.3620698,59.44728146,1,Rift Valley Fever,Nasal discharge and salivation
9/30/2013,Uganda,33.55128724,63.26124315,0.315394585,5.633856434,60.45116918,604,208.5377757,95.63307037,1,Rift Valley Fever,Nasal discharge and salivation
5/31/2018,Ethiopia,39.4602111,67.73657081,0.19186946,7.347676709,69.53537989,300,127.0113633,68.19453221,5,East Coast Fever,Enlarged lymph nodes
2/28/2015,Ethiopia,31.10401623,56.03109895,0.202064242,34.36143303,30.41504985,915,180.2163638,16.4152243,3,East Coast Fever,Enlarged lymph nodes
1/31/2014,Uganda,32.90345581,51.35836072,0.269158406,29.38277884,42.45828196,26,384.0942201,19.80265077,1,Avian Influenza,Respiratory distress
7/31/2020,South Africa,37.02273343,84.32291859,0.850672365,30.05902801,23.77087489,241,343.2979003,66.88139374,2,Rift Valley Fever,Nasal discharge and salivation
9/30/2022,Kenya,34.03933755,35.04640837,0.407112977,11.35024023,48.50768641,871,415.6077185,16.29384451,2,East Coast Fever,Enlarged lymph nodes
11/30/2011,Ethiopia,21.02957502,73.56548002,0.148862368,9.462103182,63.71434376,256,240.1601854,89.01020431,1,Lumpy Skin Disease,Nodules on the skin
8/31/2022,Kenya,32.99927862,36.06736057,0.819659659,5.928627136,40.79116045,304,122.8294979,70.26423545,4,Lumpy Skin Disease,Nodules on the skin
2/28/2013,South Africa,30.71549368,45.01457389,0.81616547,19.02979959,83.14443857,207,202.2274192,11.32003513,1,East Coast Fever,Enlarged lymph nodes
4/30/2012,Uganda,29.78905521,46.24993508,0.267479459,30.27883989,53.04332805,161,436.0445567,68.41671929,4,Avian Influenza,Respiratory distress
9/30/2011,Uganda,32.19128668,62.4381073,0.798862899,8.872110793,27.59905858,386,297.0460455,49.43551118,1,Lumpy Skin Disease,Nodules on the skin
11/30/2018,Tanzania,31.53807769,75.0368851,0.526071546,6.279238375,94.46187463,778,391.1133746,33.0080498,1,Anthrax,Bloody discharge
2/28/2022,Ethiopia,36.20226789,83.26225097,0.401555544,12.17445034,53.36477627,121,481.7100696,46.10691226,5,Avian Influenza,Respiratory distress
3/31/2018,Uganda,25.30404735,37.08988966,0.506088303,22.57682536,80.84955364,543,294.3543012,63.41847122,1,Lumpy Skin Disease,Nodules on the skin
11/30/2019,Kenya,20.30913233,36.18743213,0.477260951,35.16249674,94.48238242,309,113.1258873,52.56027691,3,East Coast Fever,Enlarged lymph nodes
1/31/2016,South Africa,37.74172849,34.23412484,0.296766183,16.67247101,50.14025847,739,207.1025561,93.66452897,3,Lumpy Skin Disease,Nodules on the skin
2/29/2020,Ethiopia,39.33309638,79.58744797,0.843623315,14.47606356,84.61039045,659,52.5511696,38.10446074,3,Lumpy Skin Disease,Nodules on the skin
6/30/2012,Ethiopia,24.84110543,34.70738288,0.487618388,27.44016715,27.95842533,162,22.7871672,66.71878735,5,Anthrax,Bloody discharge
12/31/2018,Ethiopia,29.85035388,78.41008436,0.141458829,21.52234308,4.903254325,213,352.9874115,37.18544517,4,Avian Influenza,Respiratory distress
2/28/2018,Uganda,27.35431606,46.91128649,0.440349151,39.89059881,73.49026375,165,225.2674838,56.36576533,3,Lumpy Skin Disease,Nodules on the skin
8/31/2012,Ethiopia,35.23239231,87.75890488,0.395130912,23.99535552,91.51558185,792,11.40970851,60.70950346,4,East Coast Fever,Enlarged lymph nodes
12/31/2022,Kenya,26.75990314,79.31160356,0.599390397,36.24350989,98.42426345,962,57.44179972,63.35307925,5,Avian Influenza,Respiratory distress
7/31/2016,Ethiopia,32.12858119,53.29019557,0.164186997,30.81254368,73.09068686,725,290.1280348,97.90527148,3,Anthrax,Bloody discharge
5/31/2013,Ethiopia,26.4156013,69.6118426,0.185737609,10.36729911,14.55167738,59,102.5855619,67.83183721,4,Avian Influenza,Respiratory distress
3/31/2015,South Africa,30.59301157,53.91028406,0.327020725,9.363193842,57.07405939,557,192.5397288,95.9194027,3,Lumpy Skin Disease,Nodules on the skin
11/30/2011,Ethiopia,21.02957502,73.56548002,0.148862368,9.462103182,63.71434376,256,240.1601854,89.01020431,1,Lumpy Skin Disease,Nodules on the skin
8/31/2018,Uganda,32.62277252,78.20885582,0.564990577,36.43190013,49.4530714,101,303.1635407,91.53019943,5,Avian Influenza,Respiratory distress
3/31/2016,South Africa,32.84063292,31.59067863,0.249253619,23.8088461,34.09014519,677,219.145529,62.28388479,3,Avian Influenza,Respiratory distress
12/31/2013,South Africa,24.5299155,44.86385937,0.357663332,24.77966143,91.52678265,590,367.939799,83.23896595,2,Lumpy Skin Disease,Nodules on the skin
9/30/2014,Ethiopia,38.49387237,58.45042975,0.16953623,37.70284552,25.28956186,692,299.2640591,74.39418164,3,Lumpy Skin Disease,Nodules on the skin
10/31/2019,Tanzania,27.40317401,75.27257245,0.576510992,11.36748457,97.13476627,591,320.3614805,88.23336622,5,East Coast Fever,Enlarged lymph nodes
4/30/2018,Kenya,24.87979287,71.80422992,0.293927786,25.83847561,66.2195533,10,474.3430941,81.43694653,1,Rift Valley Fever,Nasal discharge and salivation
4/30/2020,Tanzania,37.06018911,83.73139371,0.872021529,19.30569599,83.06263194,713,344.4157251,28.55675481,5,East Coast Fever,Enlarged lymph nodes
8/31/2022,Kenya,32.99927862,36.06736057,0.819659659,5.928627136,40.79116045,304,122.8294979,70.26423545,4,Lumpy Skin Disease,Nodules on the skin
10/31/2012,Kenya,34.56432697,71.75845237,0.697976751,17.09935977,58.07513108,523,166.8249981,59.36497495,1,Rift Valley Fever,Nasal discharge and salivation
12/31/2022,Kenya,26.75990314,79.31160356,0.599390397,36.24350989,98.42426345,962,57.44179972,63.35307925,5,Avian Influenza,Respiratory distress
7/31/2010,Tanzania,22.39730735,47.19247513,0.23514805,26.70254646,62.79074188,747,473.7278809,61.9466713,4,Rift Valley Fever,Nasal discharge and salivation
8/31/2014,Kenya,22.26947042,72.21947156,0.498753759,30.77554825,60.71205884,939,303.4881681,77.21881445,3,East Coast Fever,Enlarged lymph nodes
5/31/2015,Uganda,21.86205536,68.10561905,0.616733793,35.44637267,66.70344537,152,418.1630338,44.2067058,5,Anthrax,Bloody discharge
11/30/2013,Uganda,30.24186117,55.17600375,0.116056958,37.62413989,18.36175658,519,314.7536443,92.28128644,5,Rift Valley Fever,Nasal discharge and salivation
4/30/2022,Tanzania,38.26481105,37.02402099,0.341102299,36.37175365,80.07954034,993,331.1545428,40.92044273,4,Avian Influenza,Respiratory distress
7/31/2011,Kenya,25.69680989,33.10090327,0.602320312,16.97286121,43.09613694,952,219.865001,78.86717781,1,Lumpy Skin Disease,Nodules on the skin
2/28/2022,Ethiopia,36.20226789,83.26225097,0.401555544,12.17445034,53.36477627,121,481.7100696,46.10691226,5,Avian Influenza,Respiratory distress
6/30/2020,Ethiopia,27.70195457,30.65025909,0.68469398,10.46534091,60.03071797,927,240.4686437,33.11954629,2,Anthrax,Bloody discharge
7/31/2021,Uganda,37.54746144,77.49474262,0.632157777,8.480448747,88.71179708,917,469.9700762,64.28974692,4,Lumpy Skin Disease,Nodules on the skin
1/31/2014,Uganda,32.90345581,51.35836072,0.269158406,29.38277884,42.45828196,26,384.0942201,19.80265077,1,Avian Influenza,Respiratory distress
5/31/2019,South Africa,32.90944592,50.44821242,0.357883076,23.35365943,91.63334146,587,18.0596952,78.99905217,5,Avian Influenza,Respiratory distress
2/28/2013,South Africa,30.71549368,45.01457389,0.81616547,19.02979959,83.14443857,207,202.2274192,11.32003513,1,East Coast Fever,Enlarged lymph nodes
4/30/2015,Uganda,24.83704582,66.95100588,0.390465837,37.22946589,48.12898982,526,233.4405907,68.92237733,4,East Coast Fever,Enlarged lymph nodes
9/30/2015,Ethiopia,26.78059582,60.18817551,0.584619855,6.916657359,4.087130371,272,301.3258364,24.9698447,1,Avian Influenza,Respiratory distress
4/30/2021,Tanzania,39.801077,49.71987272,0.230924754,11.24906317,79.28159332,588,63.74501439,11.42389826,3,Rift Valley Fever,Nasal discharge and salivation
8/31/2019,South Africa,39.07857154,55.73964164,0.645202178,24.5874116,30.43755173,671,116.3343253,23.76854207,5,Rift Valley Fever,Nasal discharge and salivation
5/31/2015,Uganda,21.86205536,68.10561905,0.616733793,35.44637267,66.70344537,152,418.1630338,44.2067058,5,Anthrax,Bloody discharge
7/31/2012,Tanzania,33.44271095,31.5210446,0.594603817,29.28819556,2.820676978,831,81.67459953,64.88486249,4,Lumpy Skin Disease,Nodules on the skin
12/31/2020,South Africa,33.92059593,64.40627329,0.773463021,28.51624603,72.75191038,744,127.8580654,70.82571206,5,Anthrax,Bloody discharge
5/31/2019,South Africa,32.90944592,50.44821242,0.357883076,23.35365943,91.63334146,587,18.0596952,78.99905217,5,Avian Influenza,Respiratory distress
1/31/2019,Tanzania,23.90485976,89.43030852,0.369283423,24.76943966,70.85194208,690,223.7379546,75.87622608,5,East Coast Fever,Enlarged lymph nodes
9/30/2015,Ethiopia,26.78059582,60.18817551,0.584619855,6.916657359,4.087130371,272,301.3258364,24.9698447,1,Avian Influenza,Respiratory distress
12/31/2019,Uganda,38.56637125,84.1531744,0.429472731,38.11404117,47.94720745,85,90.8252083,58.18222917,2,Anthrax,Bloody discharge
4/30/2017,Kenya,24.48538619,34.16167805,0.306322262,17.68378647,59.43283602,720,299.7582761,26.67056019,1,Rift Valley Fever,Nasal discharge and salivation
7/31/2015,Uganda,38.00836114,52.47675688,0.384877381,25.69464025,73.52463762,205,388.2241033,53.12649065,2,Anthrax,Bloody discharge
3/31/2016,South Africa,32.84063292,31.59067863,0.249253619,23.8088461,34.09014519,677,219.145529,62.28388479,3,Avian Influenza,Respiratory distress
9/30/2013,Uganda,33.55128724,63.26124315,0.315394585,5.633856434,60.45116918,604,208.5377757,95.63307037,1,Rift Valley Fever,Nasal discharge and salivation
4/30/2010,South Africa,30.21494605,32.15653643,0.237855897,16.72169651,38.58954841,706,306.8591433,94.67878207,2,Lumpy Skin Disease,Nodules on the skin
10/31/2022,Kenya,35.91585339,72.05814789,0.534842289,25.40645463,63.12304086,970,432.4398091,67.61514014,5,Anthrax,Bloody discharge
11/30/2022,Tanzania,37.80010684,34.36578038,0.825177689,19.74985927,87.4940343,316,384.4911629,34.40326929,4,Anthrax,Bloody discharge
11/30/2018,Tanzania,31.53807769,75.0368851,0.526071546,6.279238375,94.46187463,778,391.1133746,33.0080498,1,Anthrax,Bloody discharge
3/31/2014,Ethiopia,33.81875476,30.86360932,0.195809705,29.7533522,52.37285282,561,272.1069612,57.39614175,2,Avian Influenza,Respiratory distress
2/28/2014,Ethiopia,23.48732858,75.47076663,0.361997882,37.28747834,38.9307143,685,252.9175961,23.40926704,5,Avian Influenza,Respiratory distress
6/30/2010,Uganda,24.44215621,62.55867808,0.132694893,32.79088162,27.53830044,381,467.6657058,70.02743653,2,Lumpy Skin Disease,Nodules on the skin
11/30/2014,Ethiopia,25.15883255,59.49695251,0.569472894,20.779378,29.58067994,827,327.8496601,84.01540769,2,Rift Valley Fever,Nasal discharge and salivation
5/31/2020,Kenya,25.88897784,53.35210072,0.199437779,5.888522448,4.663755837,935,199.2921152,67.4164714,3,Rift Valley Fever,Nasal discharge and salivation
11/30/2021,Ethiopia,27.18982302,33.4535256,0.413956086,34.05769526,87.13978852,870,365.683908,33.84059025,4,Lumpy Skin Disease,Nodules on the skin
6/30/2012,Ethiopia,24.84110543,34.70738288,0.487618388,27.44016715,27.95842533,162,22.7871672,66.71878735,5,Anthrax,Bloody discharge
2/29/2020,Ethiopia,39.33309638,79.58744797,0.843623315,14.47606356,84.61039045,659,52.5511696,38.10446074,3,Lumpy Skin Disease,Nodules on the skin
5/31/2020,Kenya,25.88897784,53.35210072,0.199437779,5.888522448,4.663755837,935,199.2921152,67.4164714,3,Rift Valley Fever,Nasal discharge and salivation
1/31/2013,Tanzania,32.67059422,39.38622256,0.670679669,25.41871282,65.49061845,491,41.68171829,49.99775075,2,East Coast Fever,Enlarged lymph nodes
4/30/2020,Tanzania,37.06018911,83.73139371,0.872021529,19.30569599,83.06263194,713,344.4157251,28.55675481,5,East Coast Fever,Enlarged lymph nodes
5/31/2018,Ethiopia,39.4602111,67.73657081,0.19186946,7.347676709,69.53537989,300,127.0113633,68.19453221,5,East Coast Fever,Enlarged lymph nodes
11/30/2012,Tanzania,27.35566265,54.53717666,0.129346562,11.35592009,28.13146685,785,271.6968392,63.68369275,5,East Coast Fever,Enlarged lymph nodes
3/31/2017,Kenya,33.03922519,41.74746809,0.753657657,37.01960654,27.94236859,716,294.617904,81.40665323,2,Lumpy Skin Disease,Nodules on the skin
2/28/2021,South Africa,21.94352988,56.90673132,0.736213849,8.643800369,32.21374345,925,171.9840906,50.12118231,3,Rift Valley Fever,Nasal discharge and salivation
6/30/2011,South Africa,26.0175662,35.1208479,0.739528319,35.68679729,80.18567034,658,82.83574101,68.5460483,5,Rift Valley Fever,Nasal discharge and salivation
5/31/2019,South Africa,32.90944592,50.44821242,0.357883076,23.35365943,91.63334146,587,18.0596952,78.99905217,5,Avian Influenza,Respiratory distress
5/31/2012,Ethiopia,39.71300908,56.33828524,0.396377682,30.20127878,17.9962493,956,217.3940116,39.55431051,3,East Coast Fever,Enlarged lymph nodes
5/31/2016,Kenya,23.23257428,86.41381449,0.238698876,17.1221098,11.55322706,955,203.1053787,74.58722073,1,Lumpy Skin Disease,Nodules on the skin
11/30/2014,Ethiopia,25.15883255,59.49695251,0.569472894,20.779378,29.58067994,827,327.8496601,84.01540769,2,Rift Valley Fever,Nasal discharge and salivation
6/30/2020,Ethiopia,27.70195457,30.65025909,0.68469398,10.46534091,60.03071797,927,240.4686437,33.11954629,2,Anthrax,Bloody discharge
1/31/2022,Ethiopia,36.18722311,56.49183008,0.451307927,28.38297978,87.5954656,685,118.0460854,63.61756554,1,Rift Valley Fever,Nasal discharge and salivation
1/31/2019,Tanzania,23.90485976,89.43030852,0.369283423,24.76943966,70.85194208,690,223.7379546,75.87622608,5,East Coast Fever,Enlarged lymph nodes
10/31/2011,South Africa,30.05358046,68.24579409,0.83669792,34.62583021,54.62178725,506,325.4967988,91.12380846,4,Rift Valley Fever,Nasal discharge and salivation
8/31/2015,Uganda,32.66202915,67.55159494,0.889212199,18.96509464,22.27909748,454,203.2497814,27.51024909,4,Avian Influenza,Respiratory distress
9/30/2015,Ethiopia,26.78059582,60.18817551,0.584619855,6.916657359,4.087130371,272,301.3258364,24.9698447,1,Avian Influenza,Respiratory distress
1/31/2014,Uganda,32.90345581,51.35836072,0.269158406,29.38277884,42.45828196,26,384.0942201,19.80265077,1,Avian Influenza,Respiratory distress
9/30/2021,Kenya,33.94031482,35.47236618,0.387064387,30.27934261,24.062988,193,82.02856544,91.49723131,4,Anthrax,Bloody discharge
1/31/2019,Tanzania,23.90485976,89.43030852,0.369283423,24.76943966,70.85194208,690,223.7379546,75.87622608,5,East Coast Fever,Enlarged lymph nodes
2/28/2017,Kenya,33.83790395,84.32103852,0.792405701,19.66239073,69.77495061,63,5.506171661,36.57504603,2,East Coast Fever,Enlarged lymph nodes
5/31/2014,Ethiopia,38.73459977,32.76015852,0.574873963,25.17009261,17.46205351,386,294.4411307,52.90259275,1,Avian Influenza,Respiratory distress
3/31/2020,South Africa,39.27239954,49.20297606,0.764495526,27.53998401,32.59094685,672,292.7506795,30.72215516,3,Lumpy Skin Disease,Nodules on the skin
3/31/2017,Kenya,33.03922519,41.74746809,0.753657657,37.01960654,27.94236859,716,294.617904,81.40665323,2,Lumpy Skin Disease,Nodules on the skin
11/30/2020,Tanzania,38.72309548,87.03642882,0.559578491,13.08761788,34.64762141,800,290.4760026,63.73422252,2,Avian Influenza,Respiratory distress
6/30/2013,Kenya,23.73037021,46.79603382,0.457929893,25.51804412,90.10184554,429,420.3857507,78.34098951,2,Lumpy Skin Disease,Nodules on the skin
2/28/2018,Uganda,27.35431606,46.91128649,0.440349151,39.89059881,73.49026375,165,225.2674838,56.36576533,3,Lumpy Skin Disease,Nodules on the skin
